snt_name,snt_borough,theft_count
West Harrow,Harrow,163
Brooklands,Havering,369
Cranham,Havering,77
Elm Park,Havering,164
Emerson Park,Havering,164
Gooshays,Havering,450
Hacton,Havering,123
Harold Wood,Havering,314
Havering Park,Havering,225
Heaton,Havering,308
Hylands,Havering,411
Mawneys,Havering,338
Pettits,Havering,260
Rainham and Wennington,Havering,382
Romford Town,Havering,1629
South Hornchurch,Havering,286
Squirrel's Heath,Havering,226
St Andrew's,Havering,369
Upminster,Havering,363
Barnhill,Hillingdon,441
Barnhill,Hillingdon,391
Barnhill,Hillingdon,450
Barnhill,Hillingdon,400
Barnhill,Hillingdon,436
Barnhill,Hillingdon,386
Barnhill,Hillingdon,445
Barnhill,Hillingdon,395
Barnhill,Hillingdon,420
Barnhill,Hillingdon,370
Barnhill,Hillingdon,429
Barnhill,Hillingdon,379
Barnhill,Hillingdon,415
Barnhill,Hillingdon,365
Barnhill,Hillingdon,424
Barnhill,Hillingdon,374
Barnhill,Hillingdon,430
Barnhill,Hillingdon,380
Barnhill,Hillingdon,439
Barnhill,Hillingdon,389
Barnhill,Hillingdon,425
Barnhill,Hillingdon,375
Barnhill,Hillingdon,434
Barnhill,Hillingdon,384
Barnhill,Hillingdon,409
Barnhill,Hillingdon,359
Barnhill,Hillingdon,418
Barnhill,Hillingdon,368
Barnhill,Hillingdon,404
Barnhill,Hillingdon,354
Barnhill,Hillingdon,413
Barnhill,Hillingdon,363
Botwell,Hillingdon,261
Brunel,Hillingdon,471
Cavendish,Hillingdon,118
Charville,Hillingdon,182
Eastcote and East Ruislip,Hillingdon,284
Harefield,Hillingdon,148
Hayes Town Centre,Hillingdon,713
Heathrow Villages,Hillingdon,697
Hillingdon East,Hillingdon,220
Ickenham,Hillingdon,184
Manor,Hillingdon,179
Northwood,Hillingdon,245
Northwood Hills,Hillingdon,244
Pinkwell,Hillingdon,458
South Ruislip,Hillingdon,459
Townfield,Hillingdon,605
Uxbridge North,Hillingdon,289
Uxbridge South,Hillingdon,307
Uxbridge Town Centre,Hillingdon,939
West Drayton,Hillingdon,403
West Ruislip,Hillingdon,379
Yeading,Hillingdon,573
Yiewsley,Hillingdon,553
Bedfont,Hounslow,373
Brentford,Hounslow,501
Chiswick Homefields,Hounslow,579
Chiswick Riverside,Hounslow,289
Cranford,Hounslow,321
Feltham North,Hounslow,341
Feltham West,Hounslow,371
Hanworth,Hounslow,266
Hanworth Park,Hounslow,296
Heston Central,Hounslow,342
Heston East,Hounslow,462
Heston West,Hounslow,597
Hounslow Central,Hounslow,329
Hounslow Heath,Hounslow,408
Hounslow South,Hounslow,167
Hounslow Town Centre,Hounslow,1111
Hounslow West,Hounslow,398
Isleworth,Hounslow,314
Osterley and Spring Grove,Hounslow,487
Syon,Hounslow,420
Turnham Green,Hounslow,728
Angel Town Centre,Islington,1674
Barnsbury,Islington,392
Bunhill,Islington,1749
Caledonian,Islington,1086
Canonbury,Islington,441
Clerkenwell,Islington,1033
Finsbury Park,Islington,1236
Highbury East,Islington,608
Highbury West,Islington,716
Hillrise,Islington,289
Holloway,Islington,461
Junction,Islington,677
Mildmay,Islington,552
St George's,Islington,416
St George's,Islington,424
St George's,Islington,362
St George's,Islington,370
St George's,Islington,398
St George's,Islington,406
St George's,Islington,344
St George's,Islington,352
St George's,Islington,385
St George's,Islington,393
St George's,Islington,331
St George's,Islington,339
St George's,Islington,367
St George's,Islington,375
St George's,Islington,313
St George's,Islington,321
St George's,Islington,572
St George's,Islington,580
St George's,Islington,518
St George's,Islington,526
St George's,Islington,554
St George's,Islington,562
St George's,Islington,500
St George's,Islington,508
St George's,Islington,541
St George's,Islington,549
St George's,Islington,487
St George's,Islington,495
St George's,Islington,523
St George's,Islington,531
St George's,Islington,469
St George's,Islington,477
St Mary's,Islington,888
St Peter's,Islington,576
St Peter's,Islington,625
St Peter's,Islington,634
St Peter's,Islington,683
St Peter's,Islington,736
St Peter's,Islington,785
St Peter's,Islington,794
St Peter's,Islington,843
St Peter's,Islington,604
St Peter's,Islington,653
St Peter's,Islington,662
St Peter's,Islington,711
St Peter's,Islington,764
St Peter's,Islington,813
St Peter's,Islington,822
St Peter's,Islington,871
St Peter's,Islington,558
St Peter's,Islington,607
St Peter's,Islington,616
St Peter's,Islington,665
St Peter's,Islington,718
St Peter's,Islington,767
St Peter's,Islington,776
St Peter's,Islington,825
St Peter's,Islington,586
St Peter's,Islington,635
St Peter's,Islington,644
St Peter's,Islington,693
St Peter's,Islington,746
St Peter's,Islington,795
St Peter's,Islington,804
St Peter's,Islington,853
Tollington,Islington,437
Abingdon,Kensington and Chelsea,541
Brompton and Hans Town,Kensington and Chelsea,2411
Campden,Kensington and Chelsea,1018
Chelsea Riverside,Kensington and Chelsea,392
Colville,Kensington and Chelsea,925
Courtfield,Kensington and Chelsea,889
Dalgarno,Kensington and Chelsea,253
Earl's Court,Kensington and Chelsea,619
Golborne,Kensington and Chelsea,454
Holland,Kensington and Chelsea,363
Norland,Kensington and Chelsea,268
Notting Dale,Kensington and Chelsea,456
Pembridge,Kensington and Chelsea,610
Queen's Gate,Kensington and Chelsea,734
Redcliffe,Kensington and Chelsea,375
Royal Hospital,Kensington and Chelsea,1134
St Helen's,Kensington and Chelsea,252
Stanley,Kensington and Chelsea,730
Alexandra,Kingston upon Thames,264
Alexandra,Kingston upon Thames,297
Alexandra,Kingston upon Thames,201
Alexandra,Kingston upon Thames,234
Alexandra,Kingston upon Thames,263
Alexandra,Kingston upon Thames,296
Alexandra,Kingston upon Thames,200
Alexandra,Kingston upon Thames,233
Alexandra,Kingston upon Thames,218
Alexandra,Kingston upon Thames,251
Alexandra,Kingston upon Thames,155
Alexandra,Kingston upon Thames,188
Alexandra,Kingston upon Thames,217
Alexandra,Kingston upon Thames,250
Alexandra,Kingston upon Thames,154
Alexandra,Kingston upon Thames,187
Alexandra,Kingston upon Thames,222
Alexandra,Kingston upon Thames,255
Alexandra,Kingston upon Thames,159
Alexandra,Kingston upon Thames,192
Alexandra,Kingston upon Thames,221
Alexandra,Kingston upon Thames,254
Alexandra,Kingston upon Thames,158
Alexandra,Kingston upon Thames,191
Alexandra,Kingston upon Thames,176
Alexandra,Kingston upon Thames,209
Alexandra,Kingston upon Thames,113
Alexandra,Kingston upon Thames,146
Alexandra,Kingston upon Thames,175
Alexandra,Kingston upon Thames,208
Alexandra,Kingston upon Thames,112
Alexandra,Kingston upon Thames,145
Berrylands,Kingston upon Thames,137
Beverley,Kingston upon Thames,351
Canbury,Kingston upon Thames,304
Chessington North and Hook,Kingston upon Thames,119
Chessington South,Kingston upon Thames,167
Coombe Hill,Kingston upon Thames,202
Coombe Vale,Kingston upon Thames,74
Grove,Kingston upon Thames,1885
Norbiton,Kingston upon Thames,211
Old Malden,Kingston upon Thames,96
St James,Kingston upon Thames,99
St Mark's,Kingston upon Thames,342
Surbiton Hill,Kingston upon Thames,122
Tolworth and Hook Rise,Kingston upon Thames,236
Tudor,Kingston upon Thames,96
Bishop's,Lambeth,2221
Brixton Hill,Lambeth,502
Clapham Common,Lambeth,447
Clapham Town,Lambeth,1181
Coldharbour,Lambeth,1055
Ferndale,Lambeth,1115
Gipsy Hill,Lambeth,275
Herne Hill,Lambeth,563
Knight's Hill,Lambeth,378
Larkhall,Lambeth,551
Oval,Lambeth,805
Prince's,Lambeth,597
St Leonard's,Lambeth,697
Stockwell,Lambeth,388
Streatham Hill,Lambeth,390
Streatham South,Lambeth,509
Streatham Wells,Lambeth,307
Thornton,Lambeth,184
Thurlow Park,Lambeth,304
Tulse Hill,Lambeth,266
Vassall,Lambeth,370
Bellingham,Lewisham,542
Blackheath,Lewisham,446
Brockley,Lewisham,690
Catford South,Lewisham,339
Crofton Park,Lewisham,357
Downham,Lewisham,432
Evelyn,Lewisham,394
Forest Hill,Lewisham,349
Grove Park,Lewisham,256
Ladywell,Lewisham,281
Lee Green,Lewisham,452
Lewisham Central,Lewisham,716
Lewisham Town Centre,Lewisham,1004
New Cross,Lewisham,815
Perry Vale,Lewisham,364
Rushey Green,Lewisham,355
Sydenham,Lewisham,427
Telegraph Hill,Lewisham,330
Whitefoot,Lewisham,400
Abbey,Merton,862
Abbey,Merton,612
Abbey,Merton,778
Abbey,Merton,528
Abbey,Merton,853
Abbey,Merton,603
Abbey,Merton,769
Abbey,Merton,519
Abbey,Merton,823
Abbey,Merton,573
Abbey,Merton,739
Abbey,Merton,489
Abbey,Merton,814
Abbey,Merton,564
Abbey,Merton,730
Abbey,Merton,480
Abbey,Merton,609
Abbey,Merton,359
Abbey,Merton,525
Abbey,Merton,275
Abbey,Merton,600
Abbey,Merton,350
Abbey,Merton,516
Abbey,Merton,266
Abbey,Merton,570
Abbey,Merton,320
Abbey,Merton,486
Abbey,Merton,236
Abbey,Merton,561
Abbey,Merton,311
Abbey,Merton,477
Abbey,Merton,227
Cannon Hill,Merton,150
Colliers Wood,Merton,413
Cricket Green,Merton,233
Dundonald,Merton,244
Figge's Marsh,Merton,307
Graveney,Merton,152
Graveney,Merton,149
Graveney,Merton,185
Graveney,Merton,182
Graveney,Merton,168
Graveney,Merton,165
Graveney,Merton,201
Graveney,Merton,198
Graveney,Merton,153
Graveney,Merton,150
Graveney,Merton,186
Graveney,Merton,183
Graveney,Merton,169
Graveney,Merton,166
Graveney,Merton,202
Graveney,Merton,199
Graveney,Merton,155
Graveney,Merton,152
Graveney,Merton,188
Graveney,Merton,185
Graveney,Merton,171
Graveney,Merton,168
Graveney,Merton,204
Graveney,Merton,201
Graveney,Merton,156
Graveney,Merton,153
Graveney,Merton,189
Graveney,Merton,186
Graveney,Merton,172
Graveney,Merton,169
Graveney,Merton,205
Graveney,Merton,202
Hillside,Merton,267
Lavender Fields,Merton,186
Longthornton,Merton,180
Lower Morden,Merton,83
Merton Park,Merton,196
Pollards Hill,Merton,180
Ravensbury,Merton,201
Raynes Park,Merton,224
St Helier,Merton,194
St Helier,Merton,207
St Helier,Merton,231
St Helier,Merton,244
St Helier,Merton,190
St Helier,Merton,203
St Helier,Merton,227
St Helier,Merton,240
St Helier,Merton,183
St Helier,Merton,196
St Helier,Merton,220
St Helier,Merton,233
St Helier,Merton,179
St Helier,Merton,192
St Helier,Merton,216
St Helier,Merton,229
St Helier,Merton,191
St Helier,Merton,204
St Helier,Merton,228
St Helier,Merton,241
St Helier,Merton,187
St Helier,Merton,200
St Helier,Merton,224
St Helier,Merton,237
St Helier,Merton,180
St Helier,Merton,193
St Helier,Merton,217
St Helier,Merton,230
St Helier,Merton,176
St Helier,Merton,189
St Helier,Merton,213
St Helier,Merton,226
Trinity,Merton,463
Village,Merton,299
Village,Merton,268
Village,Merton,321
Village,Merton,290
Village,Merton,303
Village,Merton,272
Village,Merton,325
Village,Merton,294
Village,Merton,256
Village,Merton,225
Village,Merton,278
Village,Merton,247
Village,Merton,260
Village,Merton,229
Village,Merton,282
Village,Merton,251
Village,Merton,282
Village,Merton,251
Village,Merton,304
Village,Merton,273
Village,Merton,286
Village,Merton,255
Village,Merton,308
Village,Merton,277
Village,Merton,239
Village,Merton,208
Village,Merton,261
Village,Merton,230
Village,Merton,243
Village,Merton,212
Village,Merton,265
Village,Merton,234
West Barnes,Merton,436
Wimbledon Park,Merton,294
Beckton,Newham,985
Boleyn,Newham,371
Canning Town North,Newham,614
Canning Town South,Newham,521
Custom House,Newham,500
East Ham Central,Newham,1227
East Ham North,Newham,217
East Ham South,Newham,321
East Village and International Quarter,Newham,155
Forest Gate North,Newham,308
Forest Gate South,Newham,534
Green Street East,Newham,343
Green Street West,Newham,697
Little Ilford,Newham,351
Manor Park,Newham,352
Plaistow North,Newham,243
Plaistow South,Newham,491
Royal Docks,Newham,336
Stratford and New Town,Newham,2008
Wall End,Newham,244
West Ham,Newham,244
Westfield Shopping Centre,Newham,1879
Aldborough,Redbridge,486
Barkingside,Redbridge,353
Bridge,Redbridge,226
Chadwell,Redbridge,221
Churchfields,Redbridge,328
Clayhall,Redbridge,318
Clementswood,Redbridge,255
Cranbrook,Redbridge,392
Fairlop,Redbridge,378
Fullwell,Redbridge,322
Goodmayes,Redbridge,434
Hainault,Redbridge,247
Ilford Town,Redbridge,2011
Loxford,Redbridge,397
Mayfield,Redbridge,232
Monkhams,Redbridge,183
Newbury,Redbridge,299
Seven Kings,Redbridge,296
South Woodford,Redbridge,406
Valentines,Redbridge,430
Wanstead Park,Redbridge,269
Wanstead Village,Redbridge,423
Barnes,Richmond upon Thames,312
Bushy Park,Richmond upon Thames,30
East Sheen,Richmond upon Thames,297
Fulwell and Hampton Hill,Richmond upon Thames,127
"Ham, Petersham and Richmond Riverside",Richmond upon Thames,131
Hampton,Richmond upon Thames,170
Hampton North,Richmond upon Thames,189
Hampton Wick,Richmond upon Thames,195
Heathfield,Richmond upon Thames,170
Kew,Richmond upon Thames,345
Mortlake and Barnes Common,Richmond upon Thames,303
North Richmond,Richmond upon Thames,385
Richmond Park,Richmond upon Thames,29
South Richmond,Richmond upon Thames,819
South Twickenham,Richmond upon Thames,171
St Margarets and North Twickenham,Richmond upon Thames,264
Teddington,Richmond upon Thames,225
Twickenham Riverside,Richmond upon Thames,405
West Twickenham,Richmond upon Thames,206
Whitton,Richmond upon Thames,178
Borough and Bankside,Southwark,2446
Camberwell Green,Southwark,649
Champion Hill,Southwark,210
Chaucer,Southwark,757
Dulwich Hill,Southwark,207
Dulwich Village,Southwark,367
Dulwich Wood,Southwark,239
Faraday,Southwark,398
Goose Green,Southwark,466
London Bridge and West Bermondsey,Southwark,2488
Newington,Southwark,287
North Bermondsey,Southwark,847
North Walworth,Southwark,949
Nunhead and Queen's Road,Southwark,389
Old Kent Road,Southwark,702
Peckham,Southwark,415
Peckham Rye,Southwark,181
Rotherhithe,Southwark,797
Rye Lane,Southwark,1093
South Bermondsey,Southwark,461
St George's,Southwark,530
St George's,Southwark,538
St George's,Southwark,476
St George's,Southwark,484
St George's,Southwark,512
St George's,Southwark,520
St George's,Southwark,458
St George's,Southwark,466
St George's,Southwark,499
St George's,Southwark,507
St George's,Southwark,445
St George's,Southwark,453
St George's,Southwark,481
St George's,Southwark,489
St George's,Southwark,427
St George's,Southwark,435
St George's,Southwark,686
St George's,Southwark,694
St George's,Southwark,632
St George's,Southwark,640
St George's,Southwark,668
St George's,Southwark,676
St George's,Southwark,614
St George's,Southwark,622
St George's,Southwark,655
St George's,Southwark,663
St George's,Southwark,601
St George's,Southwark,609
St George's,Southwark,637
St George's,Southwark,645
St George's,Southwark,583
St George's,Southwark,591
St Giles,Southwark,514
Surrey Docks,Southwark,386
Beddington North,Sutton,265
Beddington South,Sutton,181
Belmont,Sutton,165
Belmont,Sutton,159
Belmont,Sutton,171
Belmont,Sutton,165
Belmont,Sutton,162
Belmont,Sutton,156
Belmont,Sutton,168
Belmont,Sutton,162
Belmont,Sutton,158
Belmont,Sutton,152
Belmont,Sutton,164
Belmont,Sutton,158
Belmont,Sutton,155
Belmont,Sutton,149
Belmont,Sutton,161
Belmont,Sutton,155
Belmont,Sutton,163
Belmont,Sutton,157
Belmont,Sutton,169
Belmont,Sutton,163
Belmont,Sutton,160
Belmont,Sutton,154
Belmont,Sutton,166
Belmont,Sutton,160
Belmont,Sutton,156
Belmont,Sutton,150
Belmont,Sutton,162
Belmont,Sutton,156
Belmont,Sutton,153
Belmont,Sutton,147
Belmont,Sutton,159
Belmont,Sutton,153
Carshalton Central,Sutton,192
Carshalton South and Clockhouse,Sutton,114
Cheam,Sutton,146
Nonsuch,Sutton,256
St Helier,Sutton,192
St Helier,Sutton,205
St Helier,Sutton,229
St Helier,Sutton,242
St Helier,Sutton,188
St Helier,Sutton,201
St Helier,Sutton,225
St Helier,Sutton,238
St Helier,Sutton,181
St Helier,Sutton,194
St Helier,Sutton,218
St Helier,Sutton,231
St Helier,Sutton,177
St Helier,Sutton,190
St Helier,Sutton,214
St Helier,Sutton,227
St Helier,Sutton,189
St Helier,Sutton,202
St Helier,Sutton,226
St Helier,Sutton,239
St Helier,Sutton,185
St Helier,Sutton,198
St Helier,Sutton,222
St Helier,Sutton,235
St Helier,Sutton,178
St Helier,Sutton,191
St Helier,Sutton,215
St Helier,Sutton,228
St Helier,Sutton,174
St Helier,Sutton,187
St Helier,Sutton,211
St Helier,Sutton,224
Stonecot,Sutton,183
Sutton Central,Sutton,1057
Sutton North,Sutton,181
Sutton South,Sutton,122
Sutton West,Sutton,190
The Wrythe,Sutton,293
Wallington North,Sutton,240
Wallington South,Sutton,277
Wandle Valley,Sutton,237
Worcester Park,Sutton,124
Bethnal Green,Tower Hamlets,900
Blackwall and Cubitt Town,Tower Hamlets,391
Bow East,Tower Hamlets,661
Bow West,Tower Hamlets,610
Bromley North,Tower Hamlets,364
Bromley South,Tower Hamlets,305
Canary Wharf,Tower Hamlets,907
Island Gardens,Tower Hamlets,167
Lansbury,Tower Hamlets,529
Limehouse,Tower Hamlets,153
Mile End,Tower Hamlets,608
Poplar,Tower Hamlets,246
Shadwell,Tower Hamlets,374
Spitalfields and Banglatown,Tower Hamlets,1675
St Dunstan's,Tower Hamlets,272
St Katharine's and Wapping,Tower Hamlets,818
St Peter's,Tower Hamlets,790
St Peter's,Tower Hamlets,839
St Peter's,Tower Hamlets,848
St Peter's,Tower Hamlets,897
St Peter's,Tower Hamlets,950
St Peter's,Tower Hamlets,999
St Peter's,Tower Hamlets,1008
St Peter's,Tower Hamlets,1057
St Peter's,Tower Hamlets,818
St Peter's,Tower Hamlets,867
St Peter's,Tower Hamlets,876
St Peter's,Tower Hamlets,925
St Peter's,Tower Hamlets,978
St Peter's,Tower Hamlets,1027
St Peter's,Tower Hamlets,1036
St Peter's,Tower Hamlets,1085
St Peter's,Tower Hamlets,772
St Peter's,Tower Hamlets,821
St Peter's,Tower Hamlets,830
St Peter's,Tower Hamlets,879
St Peter's,Tower Hamlets,932
St Peter's,Tower Hamlets,981
St Peter's,Tower Hamlets,990
St Peter's,Tower Hamlets,1039
St Peter's,Tower Hamlets,800
St Peter's,Tower Hamlets,849
St Peter's,Tower Hamlets,858
St Peter's,Tower Hamlets,907
St Peter's,Tower Hamlets,960
St Peter's,Tower Hamlets,1009
St Peter's,Tower Hamlets,1018
St Peter's,Tower Hamlets,1067
Stepney Green,Tower Hamlets,256
Weavers,Tower Hamlets,1161
Whitechapel,Tower Hamlets,1063
Cann Hall,Waltham Forest,282
Cathall,Waltham Forest,296
Chapel End,Waltham Forest,482
Chingford Green,Waltham Forest,258
Endlebury,Waltham Forest,189
Forest,Waltham Forest,467
Grove Green,Waltham Forest,286
Hale End and Highams Park,Waltham Forest,354
Hatch Lane,Waltham Forest,210
High Street,Waltham Forest,1240
Higham Hill,Waltham Forest,278
Hoe Street,Waltham Forest,455
Larkswood,Waltham Forest,322
Lea Bridge,Waltham Forest,538
Lea Bridge,Waltham Forest,491
Lea Bridge,Waltham Forest,581
Lea Bridge,Waltham Forest,534
Lea Bridge,Waltham Forest,521
Lea Bridge,Waltham Forest,474
Lea Bridge,Waltham Forest,564
Lea Bridge,Waltham Forest,517
Lea Bridge,Waltham Forest,533
Lea Bridge,Waltham Forest,486
Lea Bridge,Waltham Forest,576
Lea Bridge,Waltham Forest,529
Lea Bridge,Waltham Forest,516
Lea Bridge,Waltham Forest,469
Lea Bridge,Waltham Forest,559
Lea Bridge,Waltham Forest,512
Lea Bridge,Waltham Forest,546
Lea Bridge,Waltham Forest,499
Lea Bridge,Waltham Forest,589
Lea Bridge,Waltham Forest,542
Lea Bridge,Waltham Forest,529
Lea Bridge,Waltham Forest,482
Lea Bridge,Waltham Forest,572
Lea Bridge,Waltham Forest,525
Lea Bridge,Waltham Forest,541
Lea Bridge,Waltham Forest,494
Lea Bridge,Waltham Forest,584
Lea Bridge,Waltham Forest,537
Lea Bridge,Waltham Forest,524
Lea Bridge,Waltham Forest,477
Lea Bridge,Waltham Forest,567
Lea Bridge,Waltham Forest,520
Leyton,Waltham Forest,573
Leytonstone,Waltham Forest,554
Markhouse,Waltham Forest,455
Valley,Waltham Forest,826
William Morris,Waltham Forest,333
Wood Street,Waltham Forest,329
Balham,Wandsworth,793
Bedford,Wandsworth,304
Earlsfield,Wandsworth,398
East Putney,Wandsworth,244
Fairfield,Wandsworth,1336
Fairfield,Wandsworth,789
Fairfield,Wandsworth,1311
Fairfield,Wandsworth,764
Fairfield,Wandsworth,1335
Fairfield,Wandsworth,788
Fairfield,Wandsworth,1310
Fairfield,Wandsworth,763
Fairfield,Wandsworth,1324
Fairfield,Wandsworth,777
Fairfield,Wandsworth,1299
Fairfield,Wandsworth,752
Fairfield,Wandsworth,1323
Fairfield,Wandsworth,776
Fairfield,Wandsworth,1298
Fairfield,Wandsworth,751
Fairfield,Wandsworth,1126
Fairfield,Wandsworth,579
Fairfield,Wandsworth,1101
Fairfield,Wandsworth,554
Fairfield,Wandsworth,1125
Fairfield,Wandsworth,578
Fairfield,Wandsworth,1100
Fairfield,Wandsworth,553
Fairfield,Wandsworth,1114
Fairfield,Wandsworth,567
Fairfield,Wandsworth,1089
Fairfield,Wandsworth,542
Fairfield,Wandsworth,1113
Fairfield,Wandsworth,566
Fairfield,Wandsworth,1088
Fairfield,Wandsworth,541
Furzedown,Wandsworth,251
Graveney,Wandsworth,193
Graveney,Wandsworth,190
Graveney,Wandsworth,226
Graveney,Wandsworth,223
Graveney,Wandsworth,209
Graveney,Wandsworth,206
Graveney,Wandsworth,242
Graveney,Wandsworth,239
Graveney,Wandsworth,194
Graveney,Wandsworth,191
Graveney,Wandsworth,227
Graveney,Wandsworth,224
Graveney,Wandsworth,210
Graveney,Wandsworth,207
Graveney,Wandsworth,243
Graveney,Wandsworth,240
Graveney,Wandsworth,196
Graveney,Wandsworth,193
Graveney,Wandsworth,229
Graveney,Wandsworth,226
Graveney,Wandsworth,212
Graveney,Wandsworth,209
Graveney,Wandsworth,245
Graveney,Wandsworth,242
Graveney,Wandsworth,197
Graveney,Wandsworth,194
Graveney,Wandsworth,230
Graveney,Wandsworth,227
Graveney,Wandsworth,213
Graveney,Wandsworth,210
Graveney,Wandsworth,246
Graveney,Wandsworth,243
Latchmere,Wandsworth,362
Nightingale,Wandsworth,432
Northcote,Wandsworth,791
Queenstown,Wandsworth,602
Roehampton and Putney Heath,Wandsworth,509
Shaftesbury,Wandsworth,530
Southfields,Wandsworth,637
St Mary's Park,Wandsworth,462
Thamesfield,Wandsworth,860
Tooting,Wandsworth,509
Tooting Town Centre,Wandsworth,679
Wandsworth Common,Wandsworth,334
West Hill,Wandsworth,189
West Putney,Wandsworth,319
Abbey Road,Westminster,290
Bayswater,Westminster,540
Bryanston and Dorset Square,Westminster,1116
Church Street,Westminster,280
Churchill,Westminster,199
Covent Garden,Westminster,3237
Harrow Road,Westminster,331
Hyde Park,Westminster,1622
Hyde Park and Kensington Gardens,Westminster,336
Knightsbridge and Belgravia,Westminster,1178
Lancaster Gate,Westminster,1369
Little Venice,Westminster,467
Maida Vale,Westminster,373
Marylebone High Street,Westminster,2073
Mayfair and St James,Westminster,3659
Oxford Street Regent Street and Bond Street,Westminster,11337
Queen's Park,Westminster,255
Regent's Park,Westminster,465
Regents Park and Primrose Hill,Westminster,76
Soho,Westminster,6733
St James Park,Westminster,170
Strand and Whitehall,Westminster,3995
Tachbrook,Westminster,223
Victoria Business and Transport,Westminster,1689
Vincent Square,Westminster,1138
Warwick,Westminster,395
West End and China Town,Westminster,5362
Westbourne,Westminster,300
